Gmt time,Open,High,Low,Close,Volume
30.03.2024 20:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 00:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 04:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 08:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 12:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 16:00:00.000,2232.698,2232.698,2232.698,2232.698,0
31.03.2024 20:00:00.000,2238.435,2247.265,2234.845,2245.885,2694609.9996999996
01.04.2024 00:00:00.000,2245.935,2265.035,2243.755,2264.325,5928780.0192
01.04.2024 04:00:00.000,2264.345,2265.585,2256.785,2257.358,4116550.0878999997
01.04.2024 08:00:00.000,2257.355,2260.085,2245.435,2246.745,3571670.0554
01.04.2024 12:00:00.000,2246.745,2257.758,2228.395,2239.625,12339360.2371
01.04.2024 16:00:00.000,2239.605,2244.648,2234.635,2244.648,4558659.9706999995
01.04.2024 20:00:00.000,2244.648,2255.745,2242.948,2248.885,2587559.9981
02.04.2024 00:00:00.000,2248.865,2255.165,2246.585,2251.485,4611749.9471
02.04.2024 04:00:00.000,2251.585,2259.798,2250.295,2256.315,4972450.0179
02.04.2024 08:00:00.000,2256.315,2266.695,2255.168,2260.495,6294459.9388999995
02.04.2024 12:00:00.000,2260.555,2276.858,2250.785,2258.528,21765359.878500003
02.04.2024 16:00:00.000,2258.525,2279.325,2254.035,2277.348,8024790.1678
02.04.2024 20:00:00.000,2277.375,2288.185,2275.635,2279.845,2060519.9932
03.04.2024 00:00:00.000,2279.674,2287.885,2276.564,2284.985,4121010.065
03.04.2024 04:00:00.000,2285.025,2286.898,2270.338,2271.075,6478920.0425
03.04.2024 08:00:00.000,2271.065,2275.995,2267.558,2273.598,6635439.9919
03.04.2024 12:00:00.000,2273.565,2288.245,2265.405,2286.215,22633579.731
03.04.2024 16:00:00.000,2286.215,2298.745,2280.605,2297.365,15577120.065599998
03.04.2024 20:00:00.000,2297.485,2302.555,2296.245,2297.445,2277940.035
04.04.2024 00:00:00.000,2297.515,2304.795,2297.235,2299.015,2912179.9766999995
04.04.2024 04:00:00.000,2299.078,2300.558,2291.755,2292.925,3281139.9996
04.04.2024 08:00:00.000,2292.904,2295.045,2288.745,2289.205,4479200.0651
04.04.2024 12:00:00.000,2289.235,2299.305,2282.604,2291.985,13376689.672400001
04.04.2024 16:00:00.000,2291.914,2305.425,2279.688,2284.775,9790900.1111
04.04.2024 20:00:00.000,2284.725,2293.265,2284.725,2288.635,1809949.9942
05.04.2024 00:00:00.000,2288.675,2290.255,2267.605,2276.595,5428670.1083
05.04.2024 04:00:00.000,2276.655,2290.495,2276.455,2289.075,6952630.2517
05.04.2024 08:00:00.000,2289.045,2295.985,2284.768,2291.055,6722320.079899999
05.04.2024 12:00:00.000,2290.905,2328.278,2280.235,2326.085,31866010.666
05.04.2024 16:00:00.000,2326.085,2330.345,2320.575,2323.115,7702130.1984
05.04.2024 20:00:00.000,2323.165,2330.025,2322.745,2328.195,920130.0144
06.04.2024 00:00:00.000,2328.195,2328.195,2328.195,2328.195,0
06.04.2024 04:00:00.000,2328.195,2328.195,2328.195,2328.195,0
06.04.2024 08:00:00.000,2328.195,2328.195,2328.195,2328.195,0
06.04.2024 12:00:00.000,2328.195,2328.195,2328.195,2328.195,0
06.04.2024 16:00:00.000,2328.195,2328.195,2328.195,2328.195,0
06.04.2024 20:00:00.000,2328.195,2328.195,2328.195,2328.195,0
07.04.2024 00:00:00.000,2328.195,2328.195,2328.195,2328.195,0
07.04.2024 04:00:00.000,2328.195,2328.195,2328.195,2328.195,0
07.04.2024 08:00:00.000,2328.195,2328.195,2328.195,2328.195,0
07.04.2024 12:00:00.000,2328.195,2328.195,2328.195,2328.195,0
07.04.2024 16:00:00.000,2328.195,2328.195,2328.195,2328.195,0
07.04.2024 20:00:00.000,2323.125,2328.255,2303.705,2311.115,4531450.0331999995
08.04.2024 00:00:00.000,2311.195,2353.835,2302.755,2345.425,12301799.8933
08.04.2024 04:00:00.000,2345.435,2345.505,2331.705,2337.695,8178030.0141
