Gmt time,Open,High,Low,Close,Volume
04.01.2023 00:00:00.000,16641,16952,16618,16812,247.105
05.01.2023 00:00:00.000,16812,16840,16725,16792,16.939
06.01.2023 00:00:00.000,16792,16993,16649,16887,160.71
07.01.2023 00:00:00.000,16887,16914,16853,16907,74.159
08.01.2023 00:00:00.000,16907,17130,16855,17090,178.227
09.01.2023 00:00:00.000,17090,17358,17073,17144,317.692
10.01.2023 00:00:00.000,17144,17452,17114,17405,401.271
11.01.2023 00:00:00.000,17405,17955,17280,17907,571.462
12.01.2023 00:00:00.000,17907,19066,17873,18822,337.514
13.01.2023 00:00:00.000,18822,19937,18687,19872,145.166
14.01.2023 00:00:00.000,19872,21258,19829,20919,356.504
15.01.2023 00:00:00.000,20919,21012,20530,20844,205.8692
16.01.2023 00:00:00.000,20841,21405,20596,21154,1338.632
17.01.2023 00:00:00.000,21154,21541,20837,21104,984.61
18.01.2023 00:00:00.000,21104,21598,20374,20640,507.505
19.01.2023 00:00:00.000,20640,21150,20629,21045,1415.7073
20.01.2023 00:00:00.000,21045,22690,20838,22605,1657.464
21.01.2023 00:00:00.000,22605,23309,22377,22744,1937.079
22.01.2023 00:00:00.000,22744,23038,22275,22675,1757.0029
23.01.2023 00:00:00.000,22675,23129,22489,22882,1381.2619
24.01.2023 00:00:00.000,22882,23122,22439,22597,1631.621
25.01.2023 00:00:00.000,22597,23779,22299,23021,1828.4791
26.01.2023 00:00:00.000,23022,23246,22828,22972,1292.2651
27.01.2023 00:00:00.000,22973,23463,22508,23019,166.978
28.01.2023 00:00:00.000,23019,23134,22854,22992,36.9061
29.01.2023 00:00:00.000,22993,23920,22943,23712,221.463
30.01.2023 00:00:00.000,23712,23763,22480,22795,174.68
31.01.2023 00:00:00.000,22795,23270,22688,23096,185.509
01.02.2023 00:00:00.000,23096,23773,22745,23697,191.365
02.02.2023 00:00:00.000,23697,24217,23382,23457,892.855
03.02.2023 00:00:00.000,23457,23678,23186,23372,135.308
04.02.2023 00:00:00.000,23372,23544,23198,23290,81.393
05.02.2023 00:00:00.000,23290,23392,22730,22900,211.927
06.02.2023 00:00:00.000,22900,23113,22607,22726,266.5
07.02.2023 00:00:00.000,22726,23307,22715,23212,225.426
08.02.2023 00:00:00.000,23212,23403,22646,22925,200.836
09.02.2023 00:00:00.000,22925,22971,21666,21759,1692.5938
10.02.2023 00:00:00.000,21760,21903,21440,21564,1024.091
11.02.2023 00:00:00.000,21564,21865,21541,21826,283.602
12.02.2023 00:00:00.000,21826,22049,21570,21750,1346.282
13.02.2023 00:00:00.000,21750,21860,21342,21754,988.74
14.02.2023 00:00:00.000,21754,22285,21526,22170,315.161
15.02.2023 00:00:00.000,22170,24331,22016,24294,634.835
16.02.2023 00:00:00.000,24294,25214,23481,23484,733.924
17.02.2023 00:00:00.000,23484,24981,23314,24519,601.069
18.02.2023 00:00:00.000,24519,24837,24385,24599,534.424
19.02.2023 00:00:00.000,24599,25152,24168,24241,1753.098
20.02.2023 00:00:00.000,24240,25076,23813,24803,2507.2789
21.02.2023 00:00:00.000,24803,25208,24126,24415,1796.983
22.02.2023 00:00:00.000,24415,24437,23553,24150,1330.295
23.02.2023 00:00:00.000,24151,24561,23583,23909,510.214
24.02.2023 00:00:00.000,23909,24094,22831,23124,206.125
25.02.2023 00:00:00.000,23124,23158,22746,23130,84.288
26.02.2023 00:00:00.000,23130,23645,23032,23522,111
27.02.2023 00:00:00.000,23522,23852,23086,23459,340.9218
28.02.2023 00:00:00.000,23459,23562,23003,23103,135.0012
01.03.2023 00:00:00.000,23103,23953,22995,23600,88.8428
02.03.2023 00:00:00.000,23600,23761,23169,23432,70.13
03.03.2023 00:00:00.000,23433,23440,21962,22296,1049.986
04.03.2023 00:00:00.000,22296,22359,22130,22312,106.234
05.03.2023 00:00:00.000,22312,22616,22174,22394,221.823
06.03.2023 00:00:00.000,22394,22555,22240,22373,275.926
07.03.2023 00:00:00.000,22373,22514,21912,22168,351.543
08.03.2023 00:00:00.000,22168,22246,21567,21670,117.02
09.03.2023 00:00:00.000,21670,21792,20028,20329,443.81
10.03.2023 00:00:00.000,20330,20332,19541,20169,177.835
11.03.2023 00:00:00.000,20171,20885,19829,20504,517.693
12.03.2023 00:00:00.000,20504,22204,20338,22113,717.599
13.03.2023 00:00:00.000,22113,24557,21851,24164,1033.8842
14.03.2023 00:00:00.000,24166,26485,24021,24717,1435.406
15.03.2023 00:00:00.000,24717,25233,23891,24337,683.64
16.03.2023 00:00:00.000,24337,25170,24171,25013,740.174
17.03.2023 00:00:00.000,25012,27769,24910,27393,811.759
18.03.2023 00:00:00.000,27393,27715,26596,26918,1108.686
19.03.2023 00:00:00.000,26922,28371,26855,28015,1066.641
20.03.2023 00:00:00.000,28014,28520,27188,27747,3334.753
21.03.2023 00:00:00.000,27754,28451,27363,28153,5687.7308
22.03.2023 00:00:00.000,28153,28879,26654,27272,1862.904
23.03.2023 00:00:00.000,27272,28779,27140,28298,1908.352
24.03.2023 00:00:00.000,28302,28377,27310,27375,1413.5751
25.03.2023 00:00:00.000,27425,27772,27158,27452,876.599
26.03.2023 00:00:00.000,27453,28180,27411,27960,1191.095
27.03.2023 00:00:00.000,27958,28011,26487,27107,1184.69
28.03.2023 00:00:00.000,27107,27469,26620,27235,624.255
29.03.2023 00:00:00.000,27235,28603,27224,28320,316.174
30.03.2023 00:00:00.000,28320,29139,27662,27997,1323.054
31.03.2023 00:00:00.000,27997,28616,27482,28409,1291.968
01.04.2023 00:00:00.000,28410,28761,28209,28433,832.0704
02.04.2023 00:00:00.000,28433,28503,27843,28149,105.5795
03.04.2023 00:00:00.000,28149,28469,27190,27768,580.2835
04.04.2023 00:00:00.000,27768,28402,27633,28136,789.306
05.04.2023 00:00:00.000,28134,28748,27776,28143,1071.678
06.04.2023 00:00:00.000,28143,28157,27685,28008,282.428
07.04.2023 00:00:00.000,28007,28076,27753,27867,1115.0481
08.04.2023 00:00:00.000,27866,28111,27817,27921,842.004
09.04.2023 00:00:00.000,27921,28504,27786,28298,1337.7711
